RADIOBASE,TRAFICO_T,FECHA
CA0376QK002,62.43,2024-06-30
CA1953QK023,4.91,2024-06-30
CA0305QK026,14.25,2024-06-30
CA0052QK006,34.6,2024-06-30
CA2200QK002,20.43,2024-06-30
CA0409QK043,7.97,2024-06-30
CA1939QK001,28.34,2024-06-30
CA2394QK024,17.54,2024-06-30
CA2211QK001,8.05,2024-06-30
CA2247QK022,13.64,2024-06-30
CA1663QK041,37.79,2024-06-30
CA0407QK001,2.19,2024-06-30
CA0046QK024,18.43,2024-06-30
CA0045QK003,5.39,2024-06-30
CA2356QK024,35.94,2024-06-30
CA0058QK026,4.97,2024-06-30
CA0399QK026,5.44,2024-06-30
CA0209QK005,39.98,2024-06-30
CA0034QK023,70.14,2024-06-30
CA0252QK006,15.61,2024-06-30
CA0084QK003,11.52,2024-06-30
CA1916QK024,111.68,2024-06-30
CA3008QK002,44.86,2024-06-30
CA0169QK041,35.13,2024-06-30
CA2398QK024,48.69,2024-06-30
CA2388QK022,80.13,2024-06-30
CA2391QK041,61.42,2024-06-30
CA0291QK001,38.78,2024-06-30
CA0081QK003,15.7,2024-06-30
CA0319QK022,8,2024-06-30
CA3776QK041,30.58,2024-06-30
CA0211QK024,9.38,2024-06-30
CA0009QK022,49.64,2024-06-30
CA1886QK024,34.72,2024-06-30
CA0054QK002,2.18,2024-06-30
CA2241QK002,51.23,2024-06-30
CA2392QK042,0.85,2024-06-30
CA0276QK001,19.36,2024-06-30
CA1455QK004,54.34,2024-06-30
CA2264QK004,56.65,2024-06-30
CA0303QK004,6.22,2024-06-30
CA0203QK004,26.11,2024-06-30
CA1878QK025,7.78,2024-06-30
CA0412QK003,15.4,2024-06-30
CA2400QK002,12.35,2024-06-30
CA1953QK001,11.72,2024-06-30
CA0346QK041,3.47,2024-06-30
CA0410QK026,0,2024-06-30
CA0238QK006,128.08,2024-06-30
CA2416QK001,4.34,2024-06-30
CA2393QK043,12.07,2024-06-30
CA0375QK042,10.07,2024-06-30
CA2390QK006,119.75,2024-06-30
CA2269QK003,10.1,2024-06-30
CA2262QK003,39.33,2024-06-30
CA0300QK006,71.8,2024-06-30
CA1947QK003,14.81,2024-06-30
CA0218QK001,36.51,2024-06-30
CA0200QK003,33.38,2024-06-30
CA0303QK042,2.6,2024-06-30
CA0398QK026,23.87,2024-06-30
CA0402QK024,3.84,2024-06-30
CA0272QK022,2.94,2024-06-30
CA2230QK043,45.9,2024-06-30
CA0413QK041,1.56,2024-06-30
CA2276QK043,4.43,2024-06-30
CA1450QK005,18.42,2024-06-30
CA0312QK001,20.97,2024-06-30
CA0056QK022,21.66,2024-06-30
CA2402QK001,51.1,2024-06-30
CA0421QK042,9.55,2024-06-30
CA2276QK021,78.79,2024-06-30
CA2362QK026,18.57,2024-06-30
CA0060QK005,57.4,2024-06-30
CA2241QK025,35.57,2024-06-30
CA0070QK025,33.67,2024-06-30
CA0002QK003,4.04,2024-06-30
CA1937QK001,36.56,2024-06-30
CA2396QK026,74.03,2024-06-30
CA1982QK002,12.41,2024-06-30
211423QK103,1.11,2024-06-30
CA0411QK022,8.66,2024-06-30
CA1958QK023,55.78,2024-06-30
CA2389QK024,13.05,2024-06-30
CA2265QK001,11.58,2024-06-30
CA1454QK025,17.05,2024-06-30
CA0319QK001,21.86,2024-06-30
CA0298QK021,104.88,2024-06-30
CA1939QK024,30.69,2024-06-30
CA0239QK023,2.55,2024-06-30
CA0396QK025,5.53,2024-06-30
CA1312QK006,1.94,2024-06-30
CA0289QK005,27.58,2024-06-30
CA0398QK004,48.74,2024-06-30
CA3008QK024,26.56,2024-06-30
CA0239QK002,9.53,2024-06-30
CA1887QK023,4.8,2024-06-30
CA2462QK003,24.31,2024-06-30
CA2230QK021,33.2,2024-06-30
CA0413QK005,17.08,2024-06-30
CA0218QK043,9.82,2024-06-30
CA0410QK001,0,2024-06-30
CA0417QK003,59.27,2024-06-30
CA0305QK021,9.44,2024-06-30
CA2270QK025,29.2,2024-06-30
CA2323QK022,49.3,2024-06-30
CA1452QK001,34.87,2024-06-30
CA2396QK001,40.95,2024-06-30
CA1399QK005,12.45,2024-06-30
204898QK004,1.12,2024-06-30
CA1953QK041,25.05,2024-06-30
CA1454QK003,43.46,2024-06-30
CA0312QK005,52.16,2024-06-30
CA0425QK003,33.89,2024-06-30
CA0249QK003,62.06,2024-06-30
CA0291QK022,11.87,2024-06-30
CA2387QK003,24.95,2024-06-30
CA2042QK021,41.04,2024-06-30
CA0396QK003,16.33,2024-06-30
CA0060QK025,20.98,2024-06-30
CA2244QK021,51.11,2024-06-30
CA0072QK024,77.06,2024-06-30
CA0202QK002,9.81,2024-06-30
CA0288QK003,29.75,2024-06-30
CA1937QK026,16.99,2024-06-30
CA0003QK005,75.11,2024-06-30
CA0274QK003,48.65,2024-06-30
CA0346QK002,95.82,2024-06-30
CA0291QK004,40.43,2024-06-30
CA0340QK003,9.9,2024-06-30
CA0081QK006,21.67,2024-06-30
CA1241QK001,43.45,2024-06-30
CA0203QK026,14.15,2024-06-30
CA0414QK001,2.88,2024-06-30
CA0319QK025,6.8,2024-06-30
CA3777QK002,66.46,2024-06-30
CA0009QK025,51.09,2024-06-30
CA1887QK001,17,2024-06-30
CA0054QK022,3.17,2024-06-30
CA0281QK001,24.05,2024-06-30
CA1455QK021,40.65,2024-06-30
CA0386QK041,16.96,2024-06-30
CA2264QK021,22.61,2024-06-30
CA0303QK021,3.84,2024-06-30
CA0203QK021,13.73,2024-06-30
CA0412QK006,17.73,2024-06-30
CA0323QK006,1.9,2024-06-30
CA2400QK022,9.98,2024-06-30
CA1953QK004,39.47,2024-06-30
CA0052QK001,12.53,2024-06-30
CA2270QK022,43.53,2024-06-30
CA0409QK001,8.7,2024-06-30
CA1938QK022,38.37,2024-06-30
CA2204QK022,44.4,2024-06-30
CA2244QK043,5.5,2024-06-30
CA2357QK006,51.4,2024-06-30
CA1663QK022,10.11,2024-06-30
CA0406QK022,9.91,2024-06-30
CA0046QK005,54.59,2024-06-30
CA0043QK004,92.71,2024-06-30
CA0350QK042,1.73,2024-06-30
CA0728QK003,47.6,2024-06-30
CA2401QK024,66.87,2024-06-30
CA2356QK002,3.09,2024-06-30
CA0070QK022,36.62,2024-06-30
CA0058QK021,5.39,2024-06-30
CA0399QK021,16.18,2024-06-30
CA0206QK026,9.98,2024-06-30
CA2390QK043,22.78,2024-06-30
CA0034QK006,244.25,2024-06-30
CA2204QK021,72.08,2024-06-30
CA1664QK024,15.89,2024-06-30
CA1916QK005,39.88,2024-06-30
CA2462QK023,48.25,2024-06-30
CA2398QK002,35.07,2024-06-30
CA2391QK022,41.35,2024-06-30
CA0336QK043,5.49,2024-06-30
CA0289QK022,5.12,2024-06-30
CA0141QK002,45.16,2024-06-30
CA1456QK022,32.3,2024-06-30
CA0211QK005,32.1,2024-06-30
CA0009QK003,55.81,2024-06-30
CA1973QK023,67.54,2024-06-30
CA1886QK005,61.42,2024-06-30
CA2239QK023,61.6,2024-06-30
CA0125QK012,0,2024-06-30
CA0406QK002,12.7,2024-06-30
CA2392QK023,36.42,2024-06-30
CA0274QK025,16.92,2024-06-30
CA2263QK002,64.07,2024-06-30
CA0300QK042,46.91,2024-06-30
CA0202QK025,14.7,2024-06-30
CA0081QK026,5.29,2024-06-30
CA1878QK006,17.95,2024-06-30
CA1241QK026,34.29,2024-06-30
CA0206QK022,11.22,2024-06-30
CA2398QK043,30.98,2024-06-30
CA0389QK002,15.82,2024-06-30
CA3780QK001,15.36,2024-06-30
CA0169QK002,2.5,2024-06-30
CA2269QK026,25.14,2024-06-30
CA0056QK001,37.25,2024-06-30
CA0352QK043,1.24,2024-06-30
CA0628QK021,58.86,2024-06-30
CA2400QK025,8.34,2024-06-30
CA0066QK006,59.89,2024-06-30
CA0928QK021,41.71,2024-06-30
CA0323QK042,7.71,2024-06-30
CA0376QK042,13.23,2024-06-30
CA2390QK021,12.4,2024-06-30
CA2403QK003,31.44,2024-06-30
CA0305QK043,29.15,2024-06-30
CA0052QK023,16.57,2024-06-30
CA2200QK022,20.44,2024-06-30
CA1939QK021,34.76,2024-06-30
CA2395QK001,19.02,2024-06-30
CA2211QK021,29.3,2024-06-30
CA1663QK042,45.25,2024-06-30
CA0407QK041,0.98,2024-06-30
CA0335QK041,11.49,2024-06-30
CA2356QK041,2.2,2024-06-30
CA0060QK003,24.94,2024-06-30
CA0389QK043,9.37,2024-06-30
CA0402QK003,27.81,2024-06-30
CA0209QK022,5.54,2024-06-30
CA0132QK003,32.62,2024-06-30
CA1455QK043,42.08,2024-06-30
CA0252QK009,15.96,2024-06-30
CA1958QK041,3.62,2024-06-30
CA0105QK003,7.51,2024-06-30
CA0405QK006,25.74,2024-06-30
CA2388QK025,68.22,2024-06-30
CA2392QK001,25.41,2024-06-30
CA0414QK006,25.14,2024-06-30
CA0426QK043,4.49,2024-06-30
CA0410QK002,0,2024-06-30
CA2362QK021,85.3,2024-06-30
271459QK021,42.71,2024-06-30
CA2396QK021,26.59,2024-06-30
CA1974QK003,2.26,2024-06-30
204898QK007,0.51,2024-06-30
CA0411QK003,7.21,2024-06-30
CA1958QK001,18.6,2024-06-30
CA1454QK006,64.31,2024-06-30
CA0312QK022,19.02,2024-06-30
CA0425QK043,6.54,2024-06-30
CA0291QK025,10.16,2024-06-30
CA2387QK023,9.67,2024-06-30
CA0239QK004,9.68,2024-06-30
CA2042QK024,34.2,2024-06-30
CA0396QK006,16.07,2024-06-30
CA0066QK002,73.32,2024-06-30
CA0081QK001,22.78,2024-06-30
CA0202QK005,35.64,2024-06-30
CA0288QK006,55.5,2024-06-30
CA1937QK043,14.04,2024-06-30
CA3008QK005,44.88,2024-06-30
CA0003QK022,13.72,2024-06-30
CA0274QK006,77.66,2024-06-30
CA0238QK023,44.56,2024-06-30
CA1887QK004,22.95,2024-06-30
CA2416QK004,15.24,2024-06-30
CA2394QK003,11.6,2024-06-30
CA2269QK023,25.46,2024-06-30
CA2262QK023,25.63,2024-06-30
CA1947QK023,52.69,2024-06-30
CA0218QK004,125.13,2024-06-30
CA0164QK003,32.01,2024-06-30
CA0305QK002,29.94,2024-06-30
CA0405QK001,4.36,2024-06-30
CA0272QK025,2.37,2024-06-30
CA2323QK003,39.34,2024-06-30
CA1450QK022,12.47,2024-06-30
CA0056QK025,23.63,2024-06-30
CA2276QK024,64.2,2024-06-30
CA2364QK024,55.96,2024-06-30
CA2042QK002,48.79,2024-06-30
CA2364QK003,34.38,2024-06-30
CA0060QK012,95.41,2024-06-30
CA2244QK002,8.4,2024-06-30
CA0072QK002,8.06,2024-06-30
CA0201QK003,31.07,2024-06-30
CA0002QK023,4.26,2024-06-30
CA1937QK021,89.91,2024-06-30
CA0002QK043,6.92,2024-06-30
CA2397QK003,40.81,2024-06-30
CA0273QK004,69.19,2024-06-30
CA1982QK005,10.45,2024-06-30
231602QK021,81.32,2024-06-30
CA0411QK025,6.12,2024-06-30
CA2393QK001,88.66,2024-06-30
CA2390QK001,9.95,2024-06-30
CA2265QK041,2.25,2024-06-30
CA0414QK025,6.19,2024-06-30
CA2247QK024,38.05,2024-06-30
CA0298QK024,64.53,2024-06-30
CA0300QK001,19.79,2024-06-30
CA1942QK001,2.52,2024-06-30
CA0239QK026,1.89,2024-06-30
CA0398QK021,15.49,2024-06-30
CA3776QK001,14.68,2024-06-30
CA0236QK002,28.6,2024-06-30
CA0402QK005,20.82,2024-06-30
CA1887QK026,4.09,2024-06-30
CA0272QK003,20.94,2024-06-30
CA2230QK024,29.92,2024-06-30
CA0413QK022,5.06,2024-06-30
CA0306QK001,20.34,2024-06-30
CA0056QK003,16.54,2024-06-30
CA0417QK043,19.75,2024-06-30
CA2270QK042,3.7,2024-06-30
CA1452QK004,105.88,2024-06-30
CA2402QK005,32.62,2024-06-30
CA2390QK024,10.65,2024-06-30
CA0034QK001,49.49,2024-06-30
CA0052QK026,10.99,2024-06-30
CA2200QK025,16.07,2024-06-30
CA2395QK004,28.77,2024-06-30
CA2211QK024,21.35,2024-06-30
CA1664QK002,19.42,2024-06-30
CA1887QK043,2.13,2024-06-30
CA2462QK004,62.54,2024-06-30
CA2397QK023,35.97,2024-06-30
CA1450QK002,6.65,2024-06-30
CA0336QK001,1.17,2024-06-30
CA0209QK025,5.35,2024-06-30
CA0132QK006,39.34,2024-06-30
CA1456QK003,18.48,2024-06-30
CA0252QK012,32.82,2024-06-30
CA0209QK026,7.13,2024-06-30
CA1973QK001,79.36,2024-06-30
CA2239QK001,16.44,2024-06-30
CA0125QK003,0,2024-06-30
CA0405QK023,14.86,2024-06-30
CA2389QK002,28.73,2024-06-30
CA2392QK004,19.58,2024-06-30
CA0291QK021,13.19,2024-06-30
CA0340QK043,1.89,2024-06-30
CA0081QK021,34.5,2024-06-30
CA1878QK001,42.69,2024-06-30
CA1241QK021,68,2024-06-30
CA0206QK003,10.94,2024-06-30
CA0323QK002,3.43,2024-06-30
CA3777QK022,56.02,2024-06-30
CA0054QK025,3.13,2024-06-30
CA0281QK004,47.81,2024-06-30
CA1455QK024,35.05,2024-06-30
CA0387QK003,15.61,2024-06-30
CA0728QK025,8.44,2024-06-30
CA2264QK024,18.09,2024-06-30
CA0303QK024,3.12,2024-06-30
CA0412QK023,6.69,2024-06-30
CA2362QK002,4.46,2024-06-30
CA0323QK023,2.07,2024-06-30
CA0375QK043,4.51,2024-06-30
CA1953QK021,13.71,2024-06-30
CA0305QK024,10.42,2024-06-30
CA0052QK004,31.25,2024-06-30
CA0409QK041,6.75,2024-06-30
CA1938QK025,24.84,2024-06-30
CA2394QK022,17.4,2024-06-30
CA2204QK025,47.86,2024-06-30
CA2247QK003,36.19,2024-06-30
CA2357QK043,32.03,2024-06-30
CA1663QK025,9.38,2024-06-30
CA0406QK025,9.72,2024-06-30
CA0046QK022,20.39,2024-06-30
CA0045QK001,1.38,2024-06-30
CA0728QK023,68.07,2024-06-30
CA2356QK022,35.93,2024-06-30
CA0058QK024,5.02,2024-06-30
CA0399QK024,15.92,2024-06-30
CA0209QK003,5.21,2024-06-30
CA2391QK003,25.39,2024-06-30
CA0034QK021,40.73,2024-06-30
CA0352QK041,10.43,2024-06-30
CA0252QK004,13.98,2024-06-30
CA1664QK041,5.29,2024-06-30
CA1916QK022,7.32,2024-06-30
CA2462QK026,43.52,2024-06-30
CA2398QK022,26.47,2024-06-30
CA2388QK003,92.69,2024-06-30
CA2391QK025,28.86,2024-06-30
CA0289QK025,5.54,2024-06-30
CA0628QK002,20.05,2024-06-30
CA0319QK006,117.57,2024-06-30
CA0164QK002,70.88,2024-06-30
CA1456QK025,30.07,2024-06-30
CA1399QK003,10.32,2024-06-30
CA0211QK022,12.54,2024-06-30
CA0009QK006,138.86,2024-06-30
CA1973QK026,62.7,2024-06-30
CA1886QK022,26.16,2024-06-30
CA2239QK026,49.93,2024-06-30
CA0406QK005,18.19,2024-06-30
CA0410QK003,0,2024-06-30
CA2392QK026,33.39,2024-06-30
CA0275QK002,72.1,2024-06-30
CA1455QK002,19.71,2024-06-30
CA2264QK002,18.44,2024-06-30
CA0303QK002,16.57,2024-06-30
CA0203QK002,43.35,2024-06-30
CA1878QK023,7.12,2024-06-30
CA0412QK001,25.14,2024-06-30
CA1312QK003,5.37,2024-06-30
CA2399QK003,15.45,2024-06-30
CA1947QK025,38.07,2024-06-30
CA2269QK043,20.58,2024-06-30
CA2244QK024,50.49,2024-06-30
CA2357QK001,20.21,2024-06-30
CA1456QK043,2.91,2024-06-30
CA0045QK006,3.22,2024-06-30
CA0034QK025,48.98,2024-06-30
CA0628QK024,54.63,2024-06-30
CA2401QK002,11.34,2024-06-30
CA0070QK003,54.44,2024-06-30
CA0928QK024,40.54,2024-06-30
CA0335QK002,41.01,2024-06-30
CA0385QK002,69.55,2024-06-30
CA0426QK002,8.84,2024-06-30
CA0306QK002,42.55,2024-06-30
CA0402QK022,4.42,2024-06-30
CA0272QK006,36.76,2024-06-30
CA2230QK041,3.1,2024-06-30
CA0413QK025,4.53,2024-06-30
CA2276QK041,3.11,2024-06-30
CA0056QK006,63.05,2024-06-30
CA2401QK042,15.38,2024-06-30
CA0421QK003,24.66,2024-06-30
CA2276QK002,23.32,2024-06-30
CA0350QK003,81.61,2024-06-30
CA2362QK024,86.61,2024-06-30
CA2241QK023,19.69,2024-06-30
CA0002QK001,18.5,2024-06-30
CA2396QK024,21.75,2024-06-30
CA1974QK006,2.99,2024-06-30
204898QK012,0.53,2024-06-30
CA0411QK006,26.34,2024-06-30
CA1958QK021,17.05,2024-06-30
CA2389QK022,43.8,2024-06-30
CA1454QK023,20.76,2024-06-30
CA0312QK025,11.02,2024-06-30
CA0298QK002,50.56,2024-06-30
CA2387QK026,10.15,2024-06-30
CA0239QK021,8.43,2024-06-30
CA0396QK023,6.51,2024-06-30
CA0202QK022,18.23,2024-06-30
CA1312QK004,24.74,2024-06-30
CA0289QK003,67.22,2024-06-30
CA0398QK002,26.47,2024-06-30
CA3008QK022,20.84,2024-06-30
CA0274QK023,28.24,2024-06-30
CA0238QK026,44.78,2024-06-30
CA1887QK021,2.35,2024-06-30
CA2462QK001,16.92,2024-06-30
CA2230QK002,91.22,2024-06-30
CA2394QK006,25.74,2024-06-30
CA0413QK003,4.4,2024-06-30
CA2262QK026,23.92,2024-06-30
CA0218QK041,18.44,2024-06-30
CA0164QK043,3.89,2024-06-30
CA0417QK001,6.59,2024-06-30
CA0305QK005,22.6,2024-06-30
CA0405QK004,11.46,2024-06-30
CA0273QK002,17.41,2024-06-30
CA2323QK006,78.63,2024-06-30
CA1450QK025,10.45,2024-06-30
CA0058QK002,26.61,2024-06-30
CA2360QK021,48.86,2024-06-30
CA1953QK025,10.71,2024-06-30
CA1454QK001,51.3,2024-06-30
CA0312QK003,11.91,2024-06-30
CA2387QK001,24.88,2024-06-30
CA2042QK005,99.03,2024-06-30
CA2364QK023,28.03,2024-06-30
CA0396QK001,14.3,2024-06-30
CA0060QK023,71.84,2024-06-30
CA2244QK005,21.03,2024-06-30
CA0072QK022,12.03,2024-06-30
CA0201QK006,67.34,2024-06-30
CA0288QK001,15.16,2024-06-30
CA0002QK026,5.65,2024-06-30
CA1937QK024,74.42,2024-06-30
CA0003QK003,117.44,2024-06-30
CA0274QK001,35.68,2024-06-30
CA0249QK002,34.98,2024-06-30
CA0238QK004,43.89,2024-06-30
CA1982QK042,11.96,2024-06-30
CA2403QK042,2.78,2024-06-30
CA2393QK041,203.18,2024-06-30
CA0375QK003,25.21,2024-06-30
CA2390QK004,19.18,2024-06-30
CA2269QK001,18.48,2024-06-30
CA2262QK001,25.13,2024-06-30
CA0300QK004,48.06,2024-06-30
CA1947QK001,29.75,2024-06-30
CA0200QK001,29.49,2024-06-30
CA0303QK026,18.46,2024-06-30
CA0398QK024,14.72,2024-06-30
CA3776QK023,62.91,2024-06-30
CA0414QK004,3.6,2024-06-30
CA0410QK004,0,2024-06-30
CA1455QK005,37.23,2024-06-30
CA0386QK001,14.99,2024-06-30
CA2264QK005,118.27,2024-06-30
CA0303QK005,11.35,2024-06-30
CA0203QK005,75.66,2024-06-30
CA1878QK026,7.55,2024-06-30
CA0412QK004,29.68,2024-06-30
CA2400QK003,83.11,2024-06-30
CA1953QK002,8.87,2024-06-30
CA2270QK003,7.4,2024-06-30
CA1938QK003,4.4,2024-06-30
CA2244QK041,33.42,2024-06-30
CA2357QK004,33.28,2024-06-30
CA1663QK003,36.89,2024-06-30
CA0406QK006,23.61,2024-06-30
CA0046QK003,19.26,2024-06-30
CA0043QK002,90.32,2024-06-30
CA0728QK001,42.6,2024-06-30
CA2401QK022,77.19,2024-06-30
CA2323QK026,20.75,2024-06-30
CA0070QK006,48.24,2024-06-30
CA0058QK005,55.97,2024-06-30
CA1182QK001,44.4,2024-06-30
CA0399QK005,26,2024-06-30
CA0385QK042,28.52,2024-06-30
CA2390QK041,20.53,2024-06-30
CA0034QK004,100.29,2024-06-30
CA2204QK002,23.14,2024-06-30
CA2395QK041,26.81,2024-06-30
CA1664QK022,6.68,2024-06-30
CA1916QK003,49.05,2024-06-30
CA2462QK021,30.44,2024-06-30
CA2397QK026,30.76,2024-06-30
CA2391QK006,133.73,2024-06-30
CA0336QK041,0.56,2024-06-30
CA0134QK003,46.22,2024-06-30
CA1456QK006,61.95,2024-06-30
CA0211QK003,0.3,2024-06-30
CA0009QK001,37.91,2024-06-30
CA1973QK021,57.53,2024-06-30
CA1886QK003,58.66,2024-06-30
CA2239QK021,13.5,2024-06-30
CA0125QK006,0,2024-06-30
CA0405QK026,12.96,2024-06-30
CA2389QK005,178.45,2024-06-30
CA2392QK021,24.07,2024-06-30
CA0202QK023,33.48,2024-06-30
CA0081QK024,15.46,2024-06-30
CA1878QK004,44.59,2024-06-30
CA0352QK002,16.33,2024-06-30
CA1241QK024,50.3,2024-06-30
CA0206QK006,26.37,2024-06-30
CA2398QK041,6.27,2024-06-30
CA3777QK025,54.35,2024-06-30
CA2269QK024,28.71,2024-06-30
CA0054QK042,15.99,2024-06-30
CA1455QK041,13.95,2024-06-30
CA0414QK023,8.59,2024-06-30
CA2400QK023,25.99,2024-06-30
CA0389QK001,44.52,2024-06-30
CA0066QK004,55.08,2024-06-30
CA0928QK002,7.88,2024-06-30
CA0337QK003,60.32,2024-06-30
CA0412QK026,6.65,2024-06-30
CA2362QK005,14.69,2024-06-30
CA0323QK026,1.68,2024-06-30
CA0376QK003,29.37,2024-06-30
CA1953QK024,12.35,2024-06-30
CA2403QK001,6.06,2024-06-30
CA0305QK041,1.24,2024-06-30
CA0052QK021,16.61,2024-06-30
CA2200QK003,31.41,2024-06-30
CA1939QK002,20.73,2024-06-30
CA2394QK025,14.21,2024-06-30
CA2211QK002,11.91,2024-06-30
CA2247QK023,25.69,2024-06-30
CA0407QK002,27.02,2024-06-30
CA0046QK025,18.64,2024-06-30
CA0045QK004,1.77,2024-06-30
CA2356QK025,32.09,2024-06-30
CA0060QK001,27.68,2024-06-30
CA0402QK001,14.05,2024-06-30
CA0209QK006,44.2,2024-06-30
CA0034QK024,37.74,2024-06-30
CA0252QK007,3.78,2024-06-30
CA2360QK022,23.86,2024-06-30
CA0389QK042,11.02,2024-06-30
CA0105QK001,40.28,2024-06-30
CA1916QK025,7.07,2024-06-30
CA3008QK003,25.35,2024-06-30
CA2388QK023,74.1,2024-06-30
CA2391QK042,35.21,2024-06-30
CA0291QK002,25.54,2024-06-30
CA0340QK001,15.7,2024-06-30
CA0081QK004,54.67,2024-06-30
CA0203QK024,11.45,2024-06-30
CA0413QK042,16.37,2024-06-30
CA0319QK023,41.5,2024-06-30
CA3776QK043,30.52,2024-06-30
CA0211QK025,16.61,2024-06-30
CA0009QK023,70.4,2024-06-30
CA1886QK025,23.51,2024-06-30
CA0054QK003,11.78,2024-06-30
CA2241QK003,26.45,2024-06-30
CA0306QK003,33.11,2024-06-30
CA2392QK043,21.55,2024-06-30
CA0276QK002,27.34,2024-06-30
CA2042QK022,25.96,2024-06-30
CA0396QK004,38.42,2024-06-30
CA0060QK026,73.59,2024-06-30
CA2244QK022,10.68,2024-06-30
CA0072QK025,6.18,2024-06-30
CA0202QK003,23.4,2024-06-30
CA0288QK004,11.91,2024-06-30
CA1937QK041,18.77,2024-06-30
CA0003QK006,145.5,2024-06-30
CA0274QK004,49.94,2024-06-30
CA0238QK021,18.45,2024-06-30
CA1887QK002,4.89,2024-06-30
CA2416QK002,11.57,2024-06-30
CA2394QK001,45.5,2024-06-30
CA2269QK021,33.28,2024-06-30
CA2262QK021,15.67,2024-06-30
CA1947QK021,90.16,2024-06-30
CA0218QK002,11.75,2024-06-30
CA0201QK001,30.51,2024-06-30
CA0303QK043,1.9,2024-06-30
CA0399QK001,26.13,2024-06-30
CA0402QK025,3.61,2024-06-30
CA0272QK023,9.64,2024-06-30
CA2323QK001,59.48,2024-06-30
CA1450QK006,8.47,2024-06-30
CA0312QK002,24.54,2024-06-30
CA0056QK023,19.94,2024-06-30
CA0421QK043,8.44,2024-06-30
CA2276QK022,36.03,2024-06-30
CA1982QK043,0.89,2024-06-30
CA2364QK001,103.19,2024-06-30
CA0060QK006,37.9,2024-06-30
CA2241QK026,18.69,2024-06-30
CA0070QK026,10.48,2024-06-30
CA0002QK021,19.7,2024-06-30
CA0426QK042,2.74,2024-06-30
CA1937QK002,102.28,2024-06-30
CA0002QK041,14.93,2024-06-30
CA2397QK001,156.24,2024-06-30
CA1982QK003,9.7,2024-06-30
231602QK001,19.52,2024-06-30
CA0411QK023,3.51,2024-06-30
CA1958QK024,16.84,2024-06-30
CA2389QK025,38.2,2024-06-30
CA2265QK002,45.02,2024-06-30
CA1454QK026,17.21,2024-06-30
CA0319QK002,38.37,2024-06-30
CA0298QK022,52.35,2024-06-30
CA1939QK025,21.45,2024-06-30
CA0239QK024,9.42,2024-06-30
CA0396QK026,5.79,2024-06-30
CA0350QK001,15.73,2024-06-30
CA1399QK001,18.86,2024-06-30
CA0289QK006,38.28,2024-06-30
CA0398QK005,42.12,2024-06-30
CA3008QK025,17.29,2024-06-30
CA1887QK024,1.81,2024-06-30
CA2230QK022,22.12,2024-06-30
CA0413QK006,12.22,2024-06-30
CA0236QK001,55.71,2024-06-30
CA0417QK041,8.12,2024-06-30
CA0305QK022,14.2,2024-06-30
CA2270QK026,17.03,2024-06-30
CA0169QK042,22.29,2024-06-30
CA2323QK023,17.38,2024-06-30
CA1452QK002,51.6,2024-06-30
CA2360QK023,5.29,2024-06-30
231602QK024,73.28,2024-06-30
CA0410QK005,0,2024-06-30
CA2396QK002,18.49,2024-06-30
CA1974QK001,18.67,2024-06-30
204898QK005,1.05,2024-06-30
CA0411QK001,6.59,2024-06-30
CA1953QK042,27.58,2024-06-30
CA1454QK004,106.96,2024-06-30
CA0238QK001,18.18,2024-06-30
CA0312QK006,23.6,2024-06-30
CA0425QK041,6.55,2024-06-30
CA0291QK023,11.81,2024-06-30
CA2387QK021,25.44,2024-06-30
CA0306QK004,29.87,2024-06-30
CA1399QK006,39.58,2024-06-30
CA1456QK001,39.93,2024-06-30
CA0252QK010,9.59,2024-06-30
CA1958QK042,9.9,2024-06-30
CA0125QK001,55.94,2024-06-30
CA0405QK021,8.35,2024-06-30
CA2388QK026,59.76,2024-06-30
CA2392QK002,18.38,2024-06-30
CA0291QK005,39.9,2024-06-30
CA0340QK041,2.06,2024-06-30
CA0081QK008,16.41,2024-06-30
CA1241QK002,80.02,2024-06-30
CA0206QK001,12.13,2024-06-30
CA0319QK026,37.69,2024-06-30
CA3777QK003,82.25,2024-06-30
CA0054QK023,27.32,2024-06-30
CA0281QK002,9.58,2024-06-30
CA1455QK022,17.51,2024-06-30
CA0386QK042,5.62,2024-06-30
CA2264QK022,36.76,2024-06-30
CA0303QK022,14.54,2024-06-30
CA0203QK022,22.09,2024-06-30
CA0412QK021,7.76,2024-06-30
CA0323QK021,0.85,2024-06-30
CA1953QK005,21.48,2024-06-30
CA0052QK002,56.62,2024-06-30
CA2270QK023,13.95,2024-06-30
CA0409QK002,21.2,2024-06-30
CA1938QK023,28.39,2024-06-30
CA2204QK023,61.17,2024-06-30
CA2247QK001,81.03,2024-06-30
CA2357QK041,11.16,2024-06-30
CA1663QK023,17.93,2024-06-30
CA0406QK023,12.2,2024-06-30
CA0046QK006,46.8,2024-06-30
CA0043QK005,109.4,2024-06-30
CA0728QK021,35.89,2024-06-30
CA2401QK025,58.25,2024-06-30
CA2356QK003,45.47,2024-06-30
CA0070QK023,11.68,2024-06-30
CA2402QK004,56.35,2024-06-30
CA0058QK022,12.86,2024-06-30
CA0399QK022,11.43,2024-06-30
CA0209QK001,7.33,2024-06-30
CA2391QK001,15.77,2024-06-30
CA0034QK008,30.36,2024-06-30
CA0252QK002,2.08,2024-06-30
CA1664QK025,7.09,2024-06-30
